      1      1      MOL    C1    c3      6      1.9080      0.1094   12.0100   -0.1751    1.7000    0.7200
      2      1      MOL    S1    ss     16      2.0000      0.2500   32.0600   -0.2875    1.8000    0.9600
      3      1      MOL    C2    ca      6      1.9080      0.0860   12.0100    0.1482    1.7000    0.7200
      4      1      MOL    C3    ca      6      1.9080      0.0860   12.0100   -0.0481    1.7000    0.7200
      5      1      MOL    C4    ca      6      1.9080      0.0860   12.0100   -0.2421    1.7000    0.7200
      6      1      MOL    C5    ca      6      1.9080      0.0860   12.0100   -0.0767    1.7000    0.7200
      7      1      MOL    C6    ca      6      1.9080      0.0860   12.0100   -0.2421    1.7000    0.7200
      8      1      MOL    C7    ca      6      1.9080      0.0860   12.0100   -0.0481    1.7000    0.7200
      9      1      MOL    H1    h1      1      1.3870      0.0157    1.0080    0.0989    1.3000    0.8500
     10      1      MOL    H2    h1      1      1.3870      0.0157    1.0080    0.0989    1.3000    0.8500
     11      1      MOL    H3    h1      1      1.3870      0.0157    1.0080    0.0989    1.3000    0.8500
     12      1      MOL    H4    ha      1      1.4590      0.0150    1.0080    0.1084    1.3000    0.8500
     13      1      MOL    H5    ha      1      1.4590      0.0150    1.0080    0.1612    1.3000    0.8500
     14      1      MOL    H6    ha      1      1.4590      0.0150    1.0080    0.1357    1.3000    0.8500
     15      1      MOL    H7    ha      1      1.4590      0.0150    1.0080    0.1612    1.3000    0.8500
     16      1      MOL    H8    ha      1      1.4590      0.0150    1.0080    0.1084    1.3000    0.8500

