      1      1      MOL    C1    ca      6      1.9080      0.0860   12.0100   -0.0544    1.7000    0.7200
      2      1      MOL    C2    ca      6      1.9080      0.0860   12.0100   -0.2684    1.7000    0.7200
      3      1      MOL    C3    ca      6      1.9080      0.0860   12.0100   -0.0168    1.7000    0.7200
      4      1      MOL    C4    ca      6      1.9080      0.0860   12.0100   -0.1882    1.7000    0.7200
      5      1      MOL    C5    ca      6      1.9080      0.0860   12.0100    0.5218    1.7000    0.7200
      6      1      MOL    C6    ca      6      1.9080      0.0860   12.0100   -0.3559    1.7000    0.7200
      7      1      MOL    O1    oh      8      1.7210      0.2104   16.0000   -0.6213    1.5000    0.8500
      8      1      MOL   Cl1    cl     17      1.9480      0.2650   35.4500   -0.1104    1.7000    0.8000
      9      1      MOL    H1    ha      1      1.4590      0.0150    1.0080    0.1463    1.3000    0.8500
     10      1      MOL    H2    ha      1      1.4590      0.0150    1.0080    0.1650    1.3000    0.8500
     11      1      MOL    H3    ha      1      1.4590      0.0150    1.0080    0.1486    1.3000    0.8500
     12      1      MOL    H4    ha      1      1.4590      0.0150    1.0080    0.2025    1.3000    0.8500
     13      1      MOL    H5    ho      1      0.0000      0.0000    1.0080    0.4312    0.8000    0.8500

