      1      1      MOL    C1    c3      6      1.9080      0.1094   12.0100   -0.1659    1.7000    0.7200
      2      1      MOL    C2    c3      6      1.9080      0.1094   12.0100    0.0368    1.7000    0.7200
      3      1      MOL    C3    c3      6      1.9080      0.1094   12.0100   -0.0227    1.7000    0.7200
      4      1      MOL    C4    c3      6      1.9080      0.1094   12.0100    0.3026    1.7000    0.7200
      5      1      MOL    O1    oh      8      1.7210      0.2104   16.0000   -0.7272    1.5000    0.8500
      6      1      MOL    H1    hc      1      1.4870      0.0157    1.0080    0.0399    1.3000    0.8500
      7      1      MOL    H2    hc      1      1.4870      0.0157    1.0080    0.0399    1.3000    0.8500
      8      1      MOL    H3    hc      1      1.4870      0.0157    1.0080    0.0399    1.3000    0.8500
      9      1      MOL    H4    hc      1      1.4870      0.0157    1.0080   -0.0011    1.3000    0.8500
     10      1      MOL    H5    hc      1      1.4870      0.0157    1.0080   -0.0011    1.3000    0.8500
     11      1      MOL    H6    hc      1      1.4870      0.0157    1.0080    0.0389    1.3000    0.8500
     12      1      MOL    H7    hc      1      1.4870      0.0157    1.0080    0.0389    1.3000    0.8500
     13      1      MOL    H8    h1      1      1.3870      0.0157    1.0080   -0.0305    1.3000    0.8500
     14      1      MOL    H9    h1      1      1.3870      0.0157    1.0080   -0.0305    1.3000    0.8500
     15      1      MOL   H10    ho      1      0.0000      0.0000    1.0080    0.4420    0.8000    0.8500

