      1      1      MOL    C1    c3      6      1.9080      0.1094   12.0100   -0.3913    1.7000    0.7200
      2      1      MOL    C2    c3      6      1.9080      0.1094   12.0100    0.2454    1.7000    0.7200
      3      1      MOL    C3    c3      6      1.9080      0.1094   12.0100   -0.3913    1.7000    0.7200
      4      1      MOL   Cl1    cl     17      1.9480      0.2650   35.4500   -0.2580    1.7000    0.8000
      5      1      MOL    H1    hc      1      1.4870      0.0157    1.0080    0.1202    1.3000    0.8500
      6      1      MOL    H2    hc      1      1.4870      0.0157    1.0080    0.1202    1.3000    0.8500
      7      1      MOL    H3    hc      1      1.4870      0.0157    1.0080    0.1202    1.3000    0.8500
      8      1      MOL    H4    h1      1      1.3870      0.0157    1.0080    0.0738    1.3000    0.8500
      9      1      MOL    H5    hc      1      1.4870      0.0157    1.0080    0.1202    1.3000    0.8500
     10      1      MOL    H6    hc      1      1.4870      0.0157    1.0080    0.1202    1.3000    0.8500
     11      1      MOL    H7    hc      1      1.4870      0.0157    1.0080    0.1202    1.3000    0.8500

