      1      1      MOL    C1    ca      6      1.9080      0.0860   12.0100   -0.1868    1.7000    0.7200
      2      1      MOL    C2    ca      6      1.9080      0.0860   12.0100   -0.0708    1.7000    0.7200
      3      1      MOL    C3    ca      6      1.9080      0.0860   12.0100    0.0302    1.7000    0.7200
      4      1      MOL    C4    ca      6      1.9080      0.0860   12.0100    0.0423    1.7000    0.7200
      5      1      MOL    C5    ca      6      1.9080      0.0860   12.0100   -0.0943    1.7000    0.7200
      6      1      MOL    C6    cp      6      1.9080      0.0860   12.0100   -0.0029    1.7000    0.7200
      7      1      MOL    C7    cp      6      1.9080      0.0860   12.0100    0.1385    1.7000    0.7200
      8      1      MOL    C8    ca      6      1.9080      0.0860   12.0100   -0.1245    1.7000    0.7200
      9      1      MOL    C9    ca      6      1.9080      0.0860   12.0100   -0.0175    1.7000    0.7200
     10      1      MOL   C10    ca      6      1.9080      0.0860   12.0100    0.0799    1.7000    0.7200
     11      1      MOL   C11    ca      6      1.9080      0.0860   12.0100    0.0376    1.7000    0.7200
     12      1      MOL   C12    ca      6      1.9080      0.0860   12.0100   -0.0311    1.7000    0.7200
     13      1      MOL   Cl1    cl     17      1.9480      0.2650   35.4500   -0.0510    1.7000    0.8000
     14      1      MOL   Cl2    cl     17      1.9480      0.2650   35.4500   -0.0516    1.7000    0.8000
     15      1      MOL   Cl3    cl     17      1.9480      0.2650   35.4500   -0.0538    1.7000    0.8000
     16      1      MOL   Cl4    cl     17      1.9480      0.2650   35.4500   -0.0564    1.7000    0.8000
     17      1      MOL   Cl5    cl     17      1.9480      0.2650   35.4500   -0.0802    1.7000    0.8000
     18      1      MOL   Cl6    cl     17      1.9480      0.2650   35.4500   -0.0805    1.7000    0.8000
     19      1      MOL    H1    ha      1      1.4590      0.0150    1.0080    0.1602    1.3000    0.8500
     20      1      MOL    H2    ha      1      1.4590      0.0150    1.0080    0.1418    1.3000    0.8500
     21      1      MOL    H3    ha      1      1.4590      0.0150    1.0080    0.1269    1.3000    0.8500
     22      1      MOL    H4    ha      1      1.4590      0.0150    1.0080    0.1439    1.3000    0.8500

