      1      1      MOL    C1    c3      6      1.9080      0.1094   12.0100   -0.2091    1.7000    0.7200
      2      1      MOL    C2    c3      6      1.9080      0.1094   12.0100    0.0907    1.7000    0.7200
      3      1      MOL    C3    c3      6      1.9080      0.1094   12.0100   -0.0503    1.7000    0.7200
      4      1      MOL    C4    c3      6      1.9080      0.1094   12.0100   -0.0016    1.7000    0.7200
      5      1      MOL    C5    c3      6      1.9080      0.1094   12.0100   -0.1608    1.7000    0.7200
      6      1      MOL    N1    no      7      1.8240      0.1700   14.0100    0.7770    1.5500    0.7900
      7      1      MOL    O1     o      8      1.6612      0.2100   16.0000   -0.4680    1.5000    0.8500
      8      1      MOL    O2     o      8      1.6612      0.2100   16.0000   -0.4680    1.5000    0.8500
      9      1      MOL    H1    hc      1      1.4870      0.0157    1.0080    0.0518    1.3000    0.8500
     10      1      MOL    H2    hc      1      1.4870      0.0157    1.0080    0.0518    1.3000    0.8500
     11      1      MOL    H3    hc      1      1.4870      0.0157    1.0080    0.0518    1.3000    0.8500
     12      1      MOL    H4    hc      1      1.4870      0.0157    1.0080   -0.0005    1.3000    0.8500
     13      1      MOL    H5    hc      1      1.4870      0.0157    1.0080   -0.0005    1.3000    0.8500
     14      1      MOL    H6    hc      1      1.4870      0.0157    1.0080    0.0316    1.3000    0.8500
     15      1      MOL    H7    hc      1      1.4870      0.0157    1.0080    0.0316    1.3000    0.8500
     16      1      MOL    H8    hc      1      1.4870      0.0157    1.0080    0.0382    1.3000    0.8500
     17      1      MOL    H9    hc      1      1.4870      0.0157    1.0080    0.0382    1.3000    0.8500
     18      1      MOL   H10    h1      1      1.3870      0.0157    1.0080    0.0980    1.3000    0.8500
     19      1      MOL   H11    h1      1      1.3870      0.0157    1.0080    0.0980    1.3000    0.8500

