      1      1      MOL    C1    c3      6      1.9080      0.1094   12.0100   -0.4775    1.7000    0.7200
      2      1      MOL    C2    c3      6      1.9080      0.1094   12.0100    0.2501    1.7000    0.7200
      3      1      MOL    H1    hc      1      1.4870      0.0157    1.0080   -0.0175    1.3000    0.8500
      4      1      MOL    C3    c3      6      1.9080      0.1094   12.0100   -0.1097    1.7000    0.7200
      5      1      MOL    C4    c3      6      1.9080      0.1094   12.0100   -0.2020    1.7000    0.7200
      6      1      MOL    C5    c3      6      1.9080      0.1094   12.0100    0.1068    1.7000    0.7200
      7      1      MOL    H2    hc      1      1.4870      0.0157    1.0080    0.0439    1.3000    0.8500
      8      1      MOL    C6    c3      6      1.9080      0.1094   12.0100   -0.1973    1.7000    0.7200
      9      1      MOL    C7     c      6      1.9080      0.0860   12.0100    0.5015    1.7000    0.7200
     10      1      MOL    O1     o      8      1.6612      0.2100   16.0000   -0.5347    1.5000    0.8500
     11      1      MOL    C8    c2      6      1.9080      0.0860   12.0100    0.1503    1.7000    0.7200
     12      1      MOL    C9    c2      6      1.9080      0.0860   12.0100   -0.5731    1.7000    0.7200
     13      1      MOL   C10    c3      6      1.9080      0.1094   12.0100   -0.2940    1.7000    0.7200
     14      1      MOL    H3    hc      1      1.4870      0.0157    1.0080    0.1164    1.3000    0.8500
     15      1      MOL    H4    hc      1      1.4870      0.0157    1.0080    0.1164    1.3000    0.8500
     16      1      MOL    H5    hc      1      1.4870      0.0157    1.0080    0.1164    1.3000    0.8500
     17      1      MOL    H6    hc      1      1.4870      0.0157    1.0080    0.0427    1.3000    0.8500
     18      1      MOL    H7    hc      1      1.4870      0.0157    1.0080    0.0427    1.3000    0.8500
     19      1      MOL    H8    hc      1      1.4870      0.0157    1.0080    0.0607    1.3000    0.8500
     20      1      MOL    H9    hc      1      1.4870      0.0157    1.0080    0.0607    1.3000    0.8500
     21      1      MOL   H10    hc      1      1.4870      0.0157    1.0080    0.0622    1.3000    0.8500
     22      1      MOL   H11    hc      1      1.4870      0.0157    1.0080    0.0622    1.3000    0.8500
     23      1      MOL   H12    ha      1      1.4590      0.0150    1.0080    0.2009    1.3000    0.8500
     24      1      MOL   H13    ha      1      1.4590      0.0150    1.0080    0.2009    1.3000    0.8500
     25      1      MOL   H14    hc      1      1.4870      0.0157    1.0080    0.0903    1.3000    0.8500
     26      1      MOL   H15    hc      1      1.4870      0.0157    1.0080    0.0903    1.3000    0.8500
     27      1      MOL   H16    hc      1      1.4870      0.0157    1.0080    0.0903    1.3000    0.8500

